imgurl,date
https://dlcs.io/iiif-img/2/1/aa26507f-f923-4455-ad79-56357b8d095b/0%2c245%2c2536%2c3839/212%2c321/0/default.jpg,1924-06-21T00:00:00
https://dlcs.io/iiif-img/2/1/7dfdd240-9408-45f3-bd5e-d1b4989839fc/0%2c245%2c2536%2c3839/212%2c321/0/default.jpg,1924-06-21T00:00:00
https://dlcs.io/iiif-img/2/1/37d12468-9bda-493e-a386-2bde5a04a0c6/0%2c245%2c2536%2c3839/212%2c321/0/default.jpg,1924-06-21T00:00:00
https://dlcs.io/iiif-img/2/1/931033d3-7166-4b10-9834-507d8404d4de/0%2c245%2c2536%2c3839/212%2c321/0/default.jpg,1924-07-26T00:00:00
https://dlcs.io/iiif-img/2/1/bbaff6d7-d2f7-4492-8e71-fb8549995c95/0%2c245%2c2536%2c3839/212%2c321/0/default.jpg,1924-07-26T00:00:00
https://dlcs.io/iiif-img/2/1/00198c32-d12d-4cc5-a841-7243d2b6d534/0%2c245%2c2536%2c3839/212%2c321/0/default.jpg,1924-06-28T00:00:00
https://dlcs.io/iiif-img/2/1/6fc80b8f-44b7-4594-b654-03e7339b7cba/0%2c245%2c2536%2c3839/212%2c321/0/default.jpg,1924-06-28T00:00:00
https://dlcs.io/iiif-img/2/1/917e6b26-c8b0-4c17-9319-4fee10b14275/0%2c245%2c2536%2c3839/212%2c321/0/default.jpg,1924-06-28T00:00:00
https://dlcs.io/iiif-img/2/1/5bd9ad11-7d1b-4d69-b0e6-71c3ad2a9d68/0%2c245%2c2536%2c3839/212%2c321/0/default.jpg,1924-06-28T00:00:00
https://dlcs.io/iiif-img/2/1/070d3128-a821-4637-84c6-9beee6fec3e6/0%2c245%2c2536%2c3839/212%2c321/0/default.jpg,1924-06-28T00:00:00
https://dlcs.io/iiif-img/2/1/c1783558-bfcf-4a5a-b7b3-9c9a7d0784ed/0%2c245%2c2536%2c3839/212%2c321/0/default.jpg,1924-06-28T00:00:00
https://dlcs.io/iiif-img/2/1/0863ac65-72d0-4203-9181-f9e065e9e3c8/0%2c245%2c2536%2c3839/212%2c321/0/default.jpg,1924-06-28T00:00:00
https://dlcs.io/iiif-img/2/1/676eaf65-eab2-442f-82ba-028dd57ee488/0%2c245%2c2536%2c3839/212%2c321/0/default.jpg,1924-06-28T00:00:00
https://dlcs.io/iiif-img/2/1/609e9c61-4332-495d-b372-42256cd6ce15/0%2c245%2c2536%2c3839/212%2c321/0/default.jpg,1924-08-23T00:00:00
https://dlcs.io/iiif-img/2/1/6a507764-12c3-4919-a5af-0eb97563ef6c/0%2c245%2c2536%2c3839/212%2c321/0/default.jpg,1924-08-23T00:00:00
https://dlcs.io/iiif-img/2/1/a10186b5-d8e5-468b-b23f-fff0f5eb0bf2/0%2c245%2c2536%2c3839/212%2c321/0/default.jpg,1924-08-16T00:00:00
https://dlcs.io/iiif-img/2/1/b51a9989-02dd-447a-b79e-b7b0a7f2bfaa/0%2c245%2c2536%2c3839/212%2c321/0/default.jpg,1924-08-30T00:00:00
https://dlcs.io/iiif-img/2/1/50f00075-4346-438c-8cc0-b6a66755defe/0%2c245%2c2536%2c3839/212%2c321/0/default.jpg,1924-08-30T00:00:00
https://dlcs.io/iiif-img/2/1/9d234716-71be-4d29-af5b-4ff1410bc489/0%2c245%2c2536%2c3839/212%2c321/0/default.jpg,1924-08-30T00:00:00
https://dlcs.io/iiif-img/2/1/22aa9dde-6378-4548-bfcd-0dbcdfda445e/0%2c245%2c2536%2c3839/212%2c321/0/default.jpg,1924-08-30T00:00:00
https://dlcs.io/iiif-img/2/1/cd724e58-8135-455b-9ec0-235154e2e62d/0%2c245%2c2536%2c3839/212%2c321/0/default.jpg,1924-08-30T00:00:00
https://dlcs.io/iiif-img/2/1/4c410139-298f-44cb-8f4f-0d3b0ecbeca6/0%2c245%2c2536%2c3839/212%2c321/0/default.jpg,1924-09-06T00:00:00
https://dlcs.io/iiif-img/2/1/c0d7ea95-8697-49bb-a044-2c6337b1eeee/0%2c245%2c2536%2c3839/212%2c321/0/default.jpg,1924-09-06T00:00:00
https://dlcs.io/iiif-img/2/1/b40a3d49-7659-443c-a516-553f16727cea/0%2c245%2c2536%2c3839/212%2c321/0/default.jpg,1924-09-06T00:00:00
https://dlcs.io/iiif-img/2/1/476484cf-f5f1-4feb-ae98-12f88984a643/0%2c245%2c2536%2c3839/212%2c321/0/default.jpg,1924-09-06T00:00:00
https://dlcs.io/iiif-img/2/1/36dbc3ec-f12c-497f-8372-3e7934bbba8d/0%2c245%2c2536%2c3839/212%2c321/0/default.jpg,1924-08-09T00:00:00
https://dlcs.io/iiif-img/2/1/efd87d4a-e777-4513-b647-898a405aead7/0%2c245%2c2536%2c3839/212%2c321/0/default.jpg,1924-08-09T00:00:00
https://dlcs.io/iiif-img/2/1/0aec6e17-23aa-43d9-9b33-7c215d457e09/0%2c245%2c2536%2c3839/212%2c321/0/default.jpg,1924-08-09T00:00:00
https://dlcs.io/iiif-img/2/1/219e65d2-f3dc-498f-aa46-af4207440246/0%2c245%2c2536%2c3839/212%2c321/0/default.jpg,1924-09-13T00:00:00
https://dlcs.io/iiif-img/2/1/f4634bdc-acda-48bc-a42a-50d697ea9f5f/0%2c245%2c2536%2c3839/212%2c321/0/default.jpg,1924-09-13T00:00:00
https://dlcs.io/iiif-img/2/1/78144a96-8444-49a3-971a-fa11abb93419/0%2c245%2c2536%2c3839/212%2c321/0/default.jpg,1924-09-20T00:00:00
https://dlcs.io/iiif-img/2/1/4a16b02e-0a23-4f86-971c-264b92742719/0%2c245%2c2536%2c3839/212%2c321/0/default.jpg,1924-09-20T00:00:00
https://dlcs.io/iiif-img/2/1/60e0e6ff-3ac7-4467-b797-a662112dc1c9/0%2c245%2c2536%2c3839/212%2c321/0/default.jpg,1924-09-27T00:00:00
