imgurl,date
https://dlcs.io/iiif-img/2/1/3b37ef41-1e8d-45ea-85f3-c00a4759b40f/0%2c245%2c2536%2c3839/212%2c321/0/default.jpg,1928-06-09T00:00:00
https://dlcs.io/iiif-img/2/1/ab3588e1-f1f8-4336-8ad6-658a6036d567/0%2c245%2c2536%2c3839/212%2c321/0/default.jpg,1928-06-09T00:00:00
https://dlcs.io/iiif-img/2/1/98c84842-a11b-44dd-93e1-3ada19c9bdca/0%2c245%2c2536%2c3839/212%2c321/0/default.jpg,1928-06-30T00:00:00
https://dlcs.io/iiif-img/2/1/d2712492-a208-4213-8f0b-2cf447f352ce/0%2c245%2c2536%2c3839/212%2c321/0/default.jpg,1928-06-30T00:00:00
https://dlcs.io/iiif-img/2/1/0803a999-cca8-46a9-b852-e9d9b1ebf9e6/0%2c245%2c2536%2c3839/212%2c321/0/default.jpg,1928-08-25T00:00:00
https://dlcs.io/iiif-img/2/1/09643405-039b-4ea0-8188-f30012fac498/0%2c245%2c2536%2c3839/212%2c321/0/default.jpg,1928-08-11T00:00:00
https://dlcs.io/iiif-img/2/1/4d429d49-b96b-4e30-ac91-5bc45e8a4b81/0%2c245%2c2536%2c3839/212%2c321/0/default.jpg,1928-09-22T00:00:00
https://dlcs.io/iiif-img/2/1/46e47e09-8736-4923-afe1-feec0f168b3a/0%2c245%2c2536%2c3839/212%2c321/0/default.jpg,1928-09-22T00:00:00
https://dlcs.io/iiif-img/2/1/209472e5-5809-4e3c-a4c5-914793382f86/0%2c245%2c2536%2c3839/212%2c321/0/default.jpg,1928-11-03T00:00:00
https://dlcs.io/iiif-img/2/1/101f780a-854f-4322-8cda-31187912cf60/0%2c245%2c2536%2c3839/212%2c321/0/default.jpg,1928-10-27T00:00:00
https://dlcs.io/iiif-img/2/1/994408e5-7769-4800-a44f-9eece07f3362/0%2c245%2c2536%2c3839/212%2c321/0/default.jpg,1928-12-01T00:00:00
https://dlcs.io/iiif-img/2/1/6e98a077-09a6-45e5-be70-cee02e6473a2/0%2c245%2c2536%2c3839/212%2c321/0/default.jpg,1870-01-15T00:00:00
https://dlcs.io/iiif-img/2/1/47348464-1acd-4f11-90b8-b3d4d996e8b4/0%2c245%2c2536%2c3839/212%2c321/0/default.jpg,1870-04-14T00:00:00
https://dlcs.io/iiif-img/2/1/0ab33854-12e7-428c-b2a8-10e94cbf31ad/0%2c245%2c2536%2c3839/212%2c321/0/default.jpg,1870-07-15T00:00:00
https://dlcs.io/iiif-img/2/1/6bb44c4f-942c-4f9f-acb4-7afe9fe8f3f0/0%2c245%2c2536%2c3839/212%2c321/0/default.jpg,1870-07-15T00:00:00
https://dlcs.io/iiif-img/2/1/c070cd98-6d3d-4158-bfd2-a761fd66bb58/0%2c245%2c2536%2c3839/212%2c321/0/default.jpg,1870-10-15T00:00:00
https://dlcs.io/iiif-img/2/1/ee5b62a0-3c69-429e-b7ff-0861070fcee1/0%2c245%2c2536%2c3839/212%2c321/0/default.jpg,1929-01-26T00:00:00
https://dlcs.io/iiif-img/2/1/17a0f7a8-6d04-4943-b78e-27be581fabec/0%2c245%2c2536%2c3839/212%2c321/0/default.jpg,1929-02-02T00:00:00
https://dlcs.io/iiif-img/2/1/c9cc7953-a091-4adc-94b8-d7a38ccf3309/0%2c245%2c2536%2c3839/212%2c321/0/default.jpg,1929-02-23T00:00:00
